Id,Sold Price
51937,731207.6875
51938,276480.28125
51939,540000.125
51940,1191309.125
51941,248383.578125
51942,840808.6875
51943,731861.4375
51944,1196272.875
51945,2434360.25
51946,831119.125
51947,438829.03125
51948,1054896.0
51949,1201925.5
51950,1052090.0
51951,1006347.9375
51952,246201.40625
51953,939290.5625
51954,1306594.125
51955,132830.5
51956,365507.46875
51957,568371.375
51958,653830.875
51959,1448675.25
51960,133558.875
51961,903613.5625
51962,321996.75
51963,237959.578125
51964,551554.625
51965,463096.40625
51966,647945.125
51967,739736.6875
51968,658058.4375
51969,530929.9375
51970,254749.296875
51971,398815.28125
51972,1729733.125
51973,316031.1875
51974,1002726.6875
51975,522555.625
51976,285566.46875
51977,1296332.125
51978,547892.1875
51979,1607780.5
51980,291350.71875
51981,616595.375
51982,767630.3125
51983,1166246.75
51984,1635365.375
51985,221773.53125
51986,652027.625
51987,916616.1875
51988,560294.3125
51989,1322053.75
51990,235405.828125
51991,695050.1875
51992,1296332.125
51993,652803.5
51994,280228.25
51995,364888.90625
51996,189745.609375
51997,465984.03125
51998,380082.46875
51999,540860.3125
52000,329870.75
52001,469437.71875
52002,789173.9375
52003,433326.65625
52004,400492.65625
52005,573785.375
52006,819393.375
52007,980079.6875
52008,268486.53125
52009,592786.8125
52010,486133.375
52011,397639.46875
52012,328670.25
52013,1114141.375
52014,1296332.125
52015,608563.3125
52016,459755.5625
52017,449376.53125
52018,182290.28125
52019,107130.6328125
52020,818788.0625
52021,726106.5
52022,236528.3125
52023,1296332.125
52024,304670.3125
52025,865408.25
52026,296350.3125
52027,697071.5
52028,701590.625
52029,1361648.375
52030,670297.4375
52031,998560.1875
52032,688635.0625
52033,801615.375
52034,1640797.125
52035,1197594.75
52036,941379.125
52037,182433.578125
52038,283256.90625
52039,145362.0625
52040,411941.0625
52041,147017.078125
52042,1148534.875
52043,474294.5625
52044,599420.4375
52045,327719.71875
52046,695474.5
52047,925892.9375
52048,1513601.5
52049,490119.0625
52050,1166481.375
52051,1304492.375
52052,135424.515625
52053,1043186.9375
52054,1045423.75
52055,757693.6875
52056,647777.0625
52057,803374.0625
52058,518187.0625
52059,1139376.25
52060,872760.625
52061,380523.125
52062,763445.5
52063,1217223.5
52064,1512174.5
52065,730198.625
52066,364989.125
52067,648085.4375
52068,1827533.875
52069,1140858.25
52070,756764.9375
52071,186996.734375
52072,266266.3125
52073,1209988.75
52074,1029559.5625
52075,744197.375
52076,291808.96875
52077,1021436.4375
52078,460041.96875
52079,460043.28125
52080,1213261.125
52081,1296332.125
52082,543976.9375
52083,478867.3125
52084,1363553.375
52085,528173.125
52086,970317.3125
52087,358255.09375
52088,483096.0
52089,1035372.8125
52090,203927.390625
52091,507279.75
52092,770037.4375
52093,2226837.0
52094,794286.375
52095,915900.5625
52096,219190.421875
52097,428627.5625
52098,207757.796875
52099,1329925.625
52100,646874.5
52101,1260054.0
52102,408672.1875
52103,577254.6875
52104,2387316.25
52105,184286.453125
52106,1045268.25
52107,342714.40625
52108,1241863.5
52109,731654.125
52110,117452.3671875
52111,225490.78125
52112,2611236.25
52113,842119.9375
52114,624055.25
52115,370563.6875
52116,158436.0625
52117,571165.3125
52118,421158.96875
52119,1096329.5
52120,1196805.875
52121,897551.75
52122,1035624.625
52123,1318237.875
52124,257268.15625
52125,580839.1875
52126,204106.765625
52127,35379.85546875
52128,390735.40625
52129,646517.375
52130,508757.90625
52131,1019774.9375
52132,1023918.5625
52133,1099101.625
52134,1423043.25
52135,198230.625
52136,281243.5
52137,709270.6875
52138,512067.46875
52139,801739.25
52140,514368.78125
52141,897603.125
52142,487995.0625
52143,624931.25
52144,839086.4375
52145,305923.125
52146,783237.9375
52147,2319252.5
52148,1762621.5
52149,352407.3125
52150,142040.9375
52151,1521539.625
52152,685093.25
52153,667193.4375
52154,985219.8125
52155,359709.375
52156,800558.0
52157,297414.0
52158,225259.078125
52159,726696.6875
52160,479316.4375
52161,1273430.75
52162,3233062.0
52163,289041.5
52164,901117.9375
52165,979850.6875
52166,818866.875
52167,1473184.75
52168,974608.4375
52169,770969.1875
52170,1587268.25
52171,607987.875
52172,266364.125
52173,809480.4375
52174,501377.90625
52175,858559.75
52176,439978.875
52177,854299.5
52178,748462.1875
52179,1014376.1875
52180,1244209.375
52181,311448.34375
52182,519831.78125
52183,939558.375
52184,318864.21875
52185,1019813.875
52186,728721.0625
52187,322625.96875
52188,195919.6875
52189,381492.21875
52190,984771.75
52191,868191.5
52192,1138751.625
52193,684771.25
52194,467021.5
52195,846414.625
52196,1555853.75
52197,460527.90625
52198,835000.125
52199,614414.6875
52200,571114.125
52201,1016051.125
52202,991956.9375
52203,564182.25
52204,1009237.0
52205,517872.34375
52206,1394476.125
52207,137312.84375
52208,1753238.25
52209,1444863.0
52210,534879.8125
52211,794101.5625
52212,870737.125
52213,385772.40625
52214,1606704.625
52215,168180.015625
52216,502278.59375
52217,946592.4375
52218,991670.375
52219,830364.875
52220,737907.5625
52221,402857.34375
52222,966529.75
52223,573012.125
52224,1194205.25
52225,1296332.125
52226,159985.078125
52227,212645.09375
52228,851495.0
52229,766542.5
52230,482910.875
52231,543526.3125
52232,1884828.75
52233,647736.875
52234,1028030.0
52235,930208.5
52236,699240.6875
52237,869962.75
52238,281042.125
52239,802670.3125
52240,1197725.0
52241,838149.9375
52242,277440.9375
52243,919126.6875
52244,2226688.25
52245,563815.9375
52246,687517.5625
52247,670773.1875
52248,693850.8125
52249,1270205.625
52250,975725.3125
52251,316910.65625
52252,746782.375
52253,1390684.5
52254,1224132.625
52255,647221.9375
52256,639261.375
52257,336398.6875
52258,1239229.875
52259,406506.28125
52260,261086.90625
52261,558461.375
52262,257693.71875
52263,1111025.0
52264,1296332.125
52265,959010.9375
52266,1095580.125
52267,1536028.875
52268,533064.4375
52269,1483165.5
52270,1209932.25
52271,929182.6875
52272,910470.5625
52273,971332.9375
52274,385307.625
52275,1567893.5
52276,202638.359375
52277,774787.9375
52278,767078.5
52279,670060.9375
52280,1194496.875
52281,1012535.0
52282,280347.75
52283,497417.3125
52284,765175.9375
52285,203069.96875
52286,221233.171875
52287,753798.8125
52288,1511675.625
52289,615349.4375
52290,467627.625
52291,653678.125
52292,164771.625
52293,225848.46875
52294,757332.4375
52295,462245.6875
52296,391804.0625
52297,434633.65625
52298,369021.875
52299,578011.625
52300,985872.0625
52301,447574.625
52302,460265.34375
52303,540476.1875
52304,606206.375
52305,677083.25
52306,2032960.0
52307,218794.640625
52308,1782385.5
52309,1795674.5
52310,1550889.5
52311,266080.5
52312,686311.5625
52313,747879.9375
52314,427329.25
52315,265163.75
52316,1138122.0
52317,1061536.5
52318,411509.53125
52319,1174520.875
52320,1159495.125
52321,476589.78125
52322,1434196.125
52323,581400.5625
52324,188756.390625
52325,952994.625
52326,827495.3125
52327,245792.484375
52328,256977.109375
52329,535238.5625
52330,957070.375
52331,558338.375
52332,2122980.75
52333,351256.09375
52334,611399.25
52335,249857.515625
52336,846944.3125
52337,563846.0625
52338,891179.5625
52339,1525976.25
52340,590627.875
52341,920872.6875
52342,671490.0625
52343,315750.40625
52344,900386.0625
52345,1474164.375
52346,619363.5625
52347,1020240.9375
52348,1406011.0
52349,844038.3125
52350,147498.34375
52351,788742.0
52352,500826.4375
52353,168797.84375
52354,271087.1875
52355,763833.6875
52356,1659315.5
52357,1342303.375
52358,424571.46875
52359,1022378.8125
52360,370809.375
52361,244042.34375
52362,1015261.6875
52363,1087172.375
52364,1381451.375
52365,174285.484375
52366,1066724.25
52367,596265.8125
52368,816693.375
52369,1141993.625
52370,380553.25
52371,488683.4375
52372,273959.3125
52373,350473.125
52374,897161.5
52375,454680.15625
52376,400744.4375
52377,305147.78125
52378,292042.5625
52379,416979.40625
52380,278242.21875
52381,727517.0
52382,306552.5
52383,503114.65625
52384,1296332.125
52385,1018777.625
52386,502180.40625
52387,338784.65625
52388,640931.5625
52389,1399014.375
52390,580638.6875
52391,575336.5625
52392,1467903.25
52393,374618.3125
52394,267126.0
52395,997556.0625
52396,687763.4375
52397,361443.1875
52398,407487.15625
52399,1433647.75
52400,375526.15625
52401,447236.6875
52402,546671.375
52403,896850.9375
52404,511038.0625
52405,1191082.0
52406,896102.875
52407,1433181.625
52408,501517.0625
52409,369372.53125
52410,590268.0
52411,348990.59375
52412,594820.375
52413,1475973.375
52414,402495.59375
52415,894821.9375
52416,776374.5625
52417,627754.8125
52418,279418.625
52419,244009.296875
52420,1539953.875
52421,241621.625
52422,719372.5
52423,428962.09375
52424,1105608.0
52425,743860.25
52426,710162.75
52427,571500.4375
52428,499986.03125
52429,1296332.125
52430,2212818.25
52431,841357.375
52432,546000.8125
52433,387680.625
52434,555565.75
52435,459515.375
52436,622013.0625
52437,475117.625
52438,1314148.25
52439,331232.28125
52440,958047.5
52441,1749488.625
52442,1181793.75
52443,670257.8125
52444,673476.875
52445,592192.375
52446,243197.578125
52447,1321337.875
52448,599703.5
52449,550021.375
52450,278805.875
52451,1052920.125
52452,1084903.125
52453,318433.90625
52454,553639.4375
52455,302497.1875
52456,1854554.5
52457,248252.59375
52458,233779.140625
52459,226090.703125
52460,576449.3125
52461,595927.0
52462,1360545.0
52463,1481012.75
52464,933429.0
52465,901895.125
52466,234600.359375
52467,501513.6875
52468,849648.75
52469,204004.015625
52470,755220.0
52471,228430.078125
52472,2014428.875
52473,286193.8125
52474,928479.375
52475,1163815.75
52476,468818.53125
52477,343379.1875
52478,450811.46875
52479,831492.5625
52480,1560390.375
52481,249143.6875
52482,375946.5
52483,1387518.25
52484,919954.5625
52485,502253.6875
52486,1005659.0625
52487,227541.25
52488,1296332.125
52489,373464.375
52490,1597421.375
52491,1620351.875
52492,840300.4375
52493,543784.0
52494,492509.625
52495,197941.03125
52496,1621962.875
52497,1422046.125
52498,1127935.75
52499,1272428.125
52500,712207.625
52501,1568373.5
52502,384324.84375
52503,877688.5625
52504,1217075.0
52505,299481.8125
52506,464409.5
52507,1095480.875
52508,275527.4375
52509,1214030.875
52510,257583.140625
52511,586763.5625
52512,446789.09375
52513,985152.125
52514,477143.6875
52515,1339465.75
52516,496906.6875
52517,869093.6875
52518,959074.0625
52519,718420.125
52520,255153.40625
52521,1296332.125
52522,539695.8125
52523,451187.40625
52524,445584.875
52525,387370.90625
52526,365054.90625
52527,789172.4375
52528,1492113.25
52529,273123.21875
52530,250725.890625
52531,292886.28125
52532,1677538.5
52533,428824.25
52534,760719.375
52535,243054.0625
52536,653759.8125
52537,1068516.25
52538,403876.34375
52539,628158.5
52540,1111505.0
52541,674059.0
52542,779903.1875
52543,1320161.5
52544,257532.78125
52545,292009.40625
52546,1437242.625
52547,988593.0
52548,268689.90625
52549,313591.25
52550,971035.75
52551,285650.34375
52552,554925.0
52553,426869.40625
52554,1524406.875
52555,1479807.0
52556,303978.125
52557,1471579.75
52558,611670.4375
52559,453140.375
52560,596751.125
52561,655809.3125
52562,702766.5
52563,1197759.25
52564,218892.328125
52565,1018229.75
52566,314663.125
52567,1083035.25
52568,1321753.75
52569,660766.3125
52570,1413317.625
52571,409215.4375
52572,341101.96875
52573,303509.15625
52574,729249.375
52575,538424.5
52576,2332018.5
52577,1389992.25
52578,177137.0
52579,439595.15625
52580,405478.71875
52581,547824.25
52582,414616.0625
52583,1930247.625
52584,568177.375
52585,510429.6875
52586,689224.4375
52587,729883.25
52588,1391188.375
52589,458905.3125
52590,442559.375
52591,490197.125
52592,607818.0
52593,375287.0
52594,271931.5625
52595,468661.15625
52596,407320.84375
52597,405873.71875
52598,1822158.125
52599,205659.328125
52600,534568.25
52601,1084424.125
52602,873845.0
52603,5530080.5
52604,552976.6875
52605,1558946.0
52606,1659820.25
52607,671793.0
52608,1107403.0
52609,775181.125
52610,471882.625
52611,842421.125
52612,658168.25
52613,667011.5
52614,381975.3125
52615,433934.9375
52616,1233406.5
52617,224568.828125
52618,424007.40625
52619,1294528.375
52620,464640.71875
52621,448238.0
52622,1405716.125
52623,1299582.75
52624,272780.90625
52625,2036765.5
52626,596181.6875
52627,1341384.5
52628,1028812.625
52629,1401377.875
52630,541495.625
52631,596010.0
52632,1910782.125
52633,711472.4375
52634,804764.3125
52635,1365398.625
52636,340271.53125
52637,1469976.5
52638,1554581.125
52639,545838.9375
52640,951095.1875
52641,1438988.5
52642,863430.5625
52643,2361551.75
52644,373193.0625
52645,827340.625
52646,1714121.375
52647,514595.0
52648,425586.5625
52649,1034143.25
52650,1463822.625
52651,946723.375
52652,851565.6875
52653,529975.375
52654,479154.625
52655,293792.6875
52656,632616.875
52657,415813.09375
52658,765482.4375
52659,584628.75
52660,459432.125
52661,1451301.25
52662,1599395.5
52663,1199174.25
52664,404608.4375
52665,130337.3828125
52666,884783.3125
52667,1510136.875
52668,1136981.75
52669,1668181.75
52670,1384433.25
52671,366499.4375
52672,957302.25
52673,934875.75
52674,1424569.375
52675,2228774.75
52676,1619882.125
52677,446269.5625
52678,1124167.5
52679,1448066.125
52680,1054772.375
52681,1131717.75
52682,157146.0
52683,985259.25
52684,2417273.25
52685,1283138.25
52686,413005.90625
52687,434596.34375
52688,888045.5
52689,943108.875
52690,521956.96875
52691,1039756.25
52692,537114.625
52693,904871.75
52694,237667.46875
52695,413871.78125
52696,723709.0
52697,864622.0625
52698,302048.375
52699,1031526.1875
52700,1086209.625
52701,267627.84375
52702,794402.25
52703,734353.1875
52704,1606459.375
52705,773833.1875
52706,989068.3125
52707,508560.46875
52708,717492.4375
52709,371345.53125
52710,515531.6875
52711,416263.03125
52712,944956.3125
52713,595801.4375
52714,1760308.375
52715,832241.4375
52716,277111.96875
52717,382502.78125
52718,1729672.125
52719,114725.453125
52720,544201.625
52721,230544.421875
52722,451677.34375
52723,278198.96875
52724,820741.75
52725,474212.71875
52726,1032100.8125
52727,288856.0625
52728,570102.0
52729,833341.4375
52730,187893.03125
52731,800436.625
52732,677873.4375
52733,435914.28125
52734,639269.9375
52735,1252914.75
52736,842861.5
52737,465226.46875
52738,985844.875
52739,1068490.75
52740,262543.0625
52741,337415.59375
52742,759548.625
52743,13959590.0
52744,868695.125
52745,862007.1875
52746,751635.25
52747,1080396.25
52748,1453065.5
52749,347328.4375
52750,568050.0
52751,226336.421875
52752,635867.375
52753,351782.09375
52754,1149978.25
52755,595202.25
52756,463132.59375
52757,500886.625
52758,1360454.125
52759,548492.875
52760,306801.71875
52761,392152.4375
52762,726204.125
52763,177228.40625
52764,139444.078125
52765,400603.0625
52766,868343.0625
52767,354322.46875
52768,426770.46875
52769,1282964.5
52770,276233.59375
52771,619510.625
52772,1310998.875
52773,1041328.125
52774,403895.21875
52775,322315.6875
52776,288193.71875
52777,379207.03125
52778,244278.21875
52779,1176142.75
52780,827505.5625
52781,1237487.875
52782,1296332.125
52783,517941.5
52784,1000591.625
52785,350963.78125
52786,502397.40625
52787,1306862.0
52788,931841.375
52789,1296332.125
52790,91741.4140625
52791,753817.5
52792,1114238.0
52793,611778.875
52794,725767.9375
52795,681318.125
52796,819352.75
52797,1109798.75
52798,320873.59375
52799,508183.78125
52800,355614.9375
52801,391000.03125
52802,497777.03125
52803,736705.8125
52804,399575.53125
52805,755484.3125
52806,183073.203125
52807,834261.4375
52808,197966.34375
52809,304205.78125
52810,1059731.0
52811,999482.4375
52812,371216.28125
52813,992048.75
52814,349583.1875
52815,727766.8125
52816,534012.375
52817,341957.28125
52818,437907.625
52819,190769.484375
52820,274877.625
52821,210773.875
52822,948533.5
52823,940139.1875
52824,931203.5
52825,504268.03125
52826,498854.34375
52827,739526.4375
52828,762808.0
52829,568707.5
52830,264893.0625
52831,256891.59375
52832,902257.3125
52833,489431.0625
52834,712698.1875
52835,993047.3125
52836,331608.71875
52837,1312850.5
52838,188251.40625
52839,295303.09375
52840,1434027.875
52841,266352.9375
52842,1026833.5625
52843,1845809.875
52844,382305.875
52845,232697.4375
52846,539180.875
52847,94499.015625
52848,368120.96875
52849,285609.78125
52850,864760.625
52851,1146262.125
52852,210747.734375
52853,1545776.125
52854,429756.875
52855,496683.0625
52856,1127304.5
52857,172370.375
52858,994734.5
52859,826220.25
52860,401199.46875
52861,1116081.0
52862,249811.53125
52863,486249.28125
52864,1252777.375
52865,494950.5625
52866,980718.25
52867,413416.5625
52868,564996.3125
52869,379525.0625
52870,412000.0
52871,350689.4375
52872,1664983.875
52873,376305.21875
52874,945192.375
52875,700329.875
52876,1380942.875
52877,549574.625
52878,193863.328125
52879,689755.0625
52880,1900378.0
52881,1343760.875
52882,1144740.25
52883,1551223.75
52884,2137003.0
52885,628411.9375
52886,1227698.375
52887,1042898.4375
52888,727754.3125
52889,902441.5
52890,288491.28125
52891,542701.6875
52892,260989.296875
52893,247027.609375
52894,539243.125
52895,696019.875
52896,417310.78125
52897,1092645.0
52898,719011.0
52899,699415.4375
52900,176253.671875
52901,337420.4375
52902,518129.21875
52903,1750900.625
52904,476976.71875
52905,531841.6875
52906,517747.40625
52907,522949.46875
52908,610708.0625
52909,540941.8125
52910,823383.0
52911,427464.1875
52912,366501.1875
52913,713725.9375
52914,464197.375
52915,480931.375
52916,1086409.5
52917,82244.9453125
52918,308345.15625
52919,1722368.625
52920,211886.359375
52921,270068.4375
52922,794110.6875
52923,340178.09375
52924,917243.125
52925,941016.4375
52926,1575713.75
52927,894142.9375
52928,1114433.5
52929,1580659.375
52930,809000.4375
52931,525089.375
52932,1036842.1875
52933,793207.625
52934,1332806.625
52935,1123095.875
52936,498852.0
52937,197532.03125
52938,1243892.625
52939,539145.375
52940,1519471.875
52941,1252856.125
52942,1281924.875
52943,978783.1875
52944,751628.8125
52945,1858329.0
52946,286042.125
52947,1205164.625
52948,260289.84375
52949,1462799.625
52950,366912.8125
52951,1197087.75
52952,841880.6875
52953,432260.9375
52954,911430.5625
52955,866200.875
52956,1009170.5625
52957,331056.6875
52958,187073.796875
52959,1063205.125
52960,764783.5
52961,891404.75
52962,586478.8125
52963,932151.5625
52964,521458.90625
52965,1708194.375
52966,849538.625
52967,1713326.875
52968,1062156.125
52969,1036612.8125
52970,907029.125
52971,815616.125
52972,733033.5
52973,982692.8125
52974,1412812.25
52975,206277.09375
52976,192559.3125
52977,306522.6875
52978,511019.0625
52979,1656450.375
52980,1376093.125
52981,1539959.75
52982,301030.65625
52983,1322548.125
52984,255873.71875
52985,202885.484375
52986,184978.078125
52987,1047832.3125
52988,929111.75
52989,457749.21875
52990,135619.9375
52991,285451.5625
52992,292045.625
52993,788916.5625
52994,832872.6875
52995,969543.125
52996,721163.875
52997,389056.1875
52998,261682.671875
52999,1165857.5
53000,667402.8125
53001,149323.140625
53002,863412.4375
53003,333971.53125
53004,1827805.875
53005,253404.265625
53006,1449139.5
53007,739302.9375
53008,879699.75
53009,768167.8125
53010,491190.625
53011,457600.8125
53012,697890.3125
53013,1014514.5
53014,923876.5625
53015,412295.1875
53016,502626.03125
53017,731594.125
53018,2020923.125
53019,351782.40625
53020,670261.625
53021,607104.3125
53022,566217.0
53023,397002.125
53024,592310.4375
53025,474874.78125
53026,463876.09375
53027,709161.125
53028,796983.0625
53029,479188.0
53030,1396540.25
53031,925323.5625
53032,2490181.5
53033,1031157.25
53034,344649.15625
53035,474669.6875
53036,643619.3125
53037,346167.40625
53038,552827.4375
53039,1279778.625
53040,550544.0625
53041,798787.25
53042,263842.25
53043,730371.375
53044,374676.5625
53045,2059041.5
53046,373633.9375
53047,1296332.125
53048,727211.0625
53049,1209512.25
53050,1296332.125
53051,814974.6875
53052,740757.5
53053,536097.8125
53054,835165.75
53055,167637.34375
53056,437276.1875
53057,509782.6875
53058,190631.265625
53059,712681.875
53060,1606306.25
53061,1296332.125
53062,968164.5625
53063,1251144.0
53064,570817.9375
53065,1399621.5
53066,1681663.125
53067,799076.0
53068,809508.25
53069,629506.0
53070,1356910.375
53071,278424.84375
53072,603085.0625
53073,226963.046875
53074,871506.375
53075,243050.34375
53076,199026.984375
53077,768205.9375
53078,204578.359375
53079,626335.25
53080,922972.1875
53081,1296332.125
53082,1269151.0
53083,307713.3125
53084,1657936.0
53085,821120.625
53086,1663298.5
53087,482156.15625
53088,1575656.625
53089,262927.9375
53090,162556.5625
53091,870381.0
53092,1006511.0625
53093,1060765.25
53094,1078745.875
53095,1121680.875
53096,425471.71875
53097,533570.0
53098,361808.0625
53099,1782458.5
53100,505927.0
53101,438549.53125
53102,748754.125
53103,595986.6875
53104,342087.78125
53105,489336.3125
53106,664300.8125
53107,1416607.5
53108,661801.1875
53109,534497.375
53110,294269.34375
53111,765187.625
53112,1610956.125
53113,505881.65625
53114,476986.28125
53115,1144558.0
53116,771910.875
53117,607334.75
53118,500840.25
53119,995453.875
53120,1677287.375
53121,597060.8125
53122,342160.84375
53123,1272520.25
53124,560134.0
53125,887924.4375
53126,761655.875
53127,2084485.625
53128,1578258.375
53129,608008.125
53130,495962.15625
53131,679689.1875
53132,1961946.375
53133,337564.28125
53134,1018618.3125
53135,910415.0
53136,388425.1875
53137,571948.625
53138,317246.0
53139,644695.5625
53140,338786.9375
53141,376015.0
53142,680709.625
53143,628589.9375
53144,519557.21875
53145,177350.296875
53146,253232.25
53147,1296332.125
53148,401012.0625
53149,1361174.375
53150,514019.15625
53151,700480.1875
53152,2404515.0
53153,513338.75
53154,649007.5625
53155,1089194.0
53156,547900.5625
53157,343511.53125
53158,607453.5
53159,2069080.625
53160,729702.3125
53161,199917.84375
53162,1528547.0
53163,887406.3125
53164,426515.375
53165,860920.25
53166,1130675.625
53167,465214.46875
53168,1284526.625
53169,991521.0
53170,282226.625
53171,373458.65625
53172,2006439.625
53173,1343183.125
53174,290307.03125
53175,471253.4375
53176,1300704.875
53177,1027239.125
53178,1076670.875
53179,679782.5625
53180,911348.0
53181,1274826.875
53182,293982.96875
53183,456027.25
53184,280416.46875
53185,214541.09375
53186,316951.15625
53187,1653972.25
53188,1748396.0
53189,278436.53125
53190,539977.9375
53191,308275.78125
53192,430737.9375
53193,492096.46875
53194,1331600.875
53195,548822.5
53196,872656.625
53197,354152.5625
53198,258765.46875
53199,640341.375
53200,1359292.125
53201,626203.8125
53202,959180.1875
53203,503019.21875
53204,558965.9375
53205,878850.375
53206,465178.53125
53207,258866.671875
53208,1240380.375
53209,236471.921875
53210,871890.5
53211,358963.34375
53212,966002.75
53213,1507758.0
53214,1561058.625
53215,470038.90625
53216,482666.84375
53217,408387.375
53218,814722.125
53219,595209.125
53220,608383.4375
53221,684489.1875
53222,237225.453125
53223,399744.78125
53224,331732.6875
53225,749881.8125
53226,167605.359375
53227,422092.625
53228,1111854.875
53229,2144050.0
53230,798181.8125
53231,626916.0625
53232,569708.5
53233,671649.5625
53234,440647.375
53235,1482968.875
53236,1028127.0
53237,926111.0625
53238,293804.96875
53239,353443.96875
53240,691174.0625
53241,434571.0625
53242,1042189.5625
53243,1296332.125
53244,548528.4375
53245,890809.0625
53246,429516.34375
53247,239323.75
53248,646870.8125
53249,388310.75
53250,690108.375
53251,498986.65625
53252,625083.3125
53253,532539.5
53254,1224884.625
53255,213361.140625
53256,1714191.625
53257,1455645.375
53258,237215.484375
53259,934840.1875
53260,892103.0
53261,1579316.875
53262,933103.1875
53263,637674.0
53264,276894.03125
53265,380609.90625
53266,918567.625
53267,242479.1875
53268,461647.40625
53269,803220.875
53270,3270626.5
53271,431890.0625
53272,664019.625
53273,1522127.5
53274,153753.75
53275,487721.53125
53276,813543.5625
53277,596113.5
53278,311865.9375
53279,414169.875
53280,1296332.125
53281,902511.25
53282,337262.46875
53283,966826.6875
53284,538859.5625
53285,447158.25
53286,141252.046875
53287,1725089.25
53288,295361.40625
53289,784095.125
53290,587084.8125
53291,1087001.25
53292,592820.1875
53293,853797.8125
53294,1170924.0
53295,1657393.875
53296,1112748.125
53297,1025359.875
53298,1257233.25
53299,540802.5625
53300,1150293.0
53301,736346.25
53302,910318.625
53303,1313000.75
53304,936878.5625
53305,1530106.125
53306,678208.375
53307,339314.9375
53308,891753.375
53309,270552.5625
53310,1247420.875
53311,760279.875
53312,648023.0
53313,872732.375
53314,711296.75
53315,630504.0
53316,1290161.75
53317,468339.0
53318,1648223.25
53319,660405.9375
53320,493641.5
53321,640385.3125
53322,380245.28125
53323,339392.59375
53324,178942.203125
53325,1259478.625
53326,521129.3125
53327,1149889.375
53328,391338.375
53329,501133.125
53330,277353.625
53331,909725.0625
53332,280417.0
53333,223443.0
53334,586730.0
53335,810082.0
53336,277097.71875
53337,415817.46875
53338,484594.75
53339,247075.6875
53340,286557.03125
53341,1710116.0
53342,1267649.75
53343,565439.4375
53344,485568.09375
53345,1646672.5
53346,602151.75
53347,1139915.375
53348,1504008.25
53349,1522600.75
53350,1598759.5
53351,458566.6875
53352,434395.8125
53353,1209917.25
53354,432925.5625
53355,1109289.625
53356,631511.3125
53357,683221.3125
53358,294118.4375
53359,413059.5
53360,666394.0625
53361,980667.8125
53362,309939.28125
53363,963988.1875
53364,1148261.0
53365,452878.15625
53366,1261207.0
53367,834719.875
53368,598787.375
53369,1426548.875
53370,307417.625
53371,1207289.25
53372,501961.125
53373,1092575.125
53374,414814.59375
53375,535127.8125
53376,772411.6875
53377,738553.875
53378,584774.8125
53379,1479634.875
53380,297876.4375
53381,489257.90625
53382,714513.875
53383,1397959.375
53384,257790.8125
53385,713859.375
53386,692683.25
53387,671065.625
53388,363781.90625
53389,1541486.375
53390,542245.9375
53391,1291396.5
53392,843311.75
53393,742436.4375
53394,1540365.125
53395,429113.5
53396,436333.53125
53397,482821.96875
53398,458402.28125
53399,576458.6875
53400,1276211.25
53401,1246787.0
53402,336526.71875
53403,918391.5625
53404,410526.46875
53405,403029.5
53406,776887.8125
53407,1139474.125
53408,1223917.875
53409,1457312.25
53410,691429.875
53411,576453.75
53412,898313.9375
53413,681755.5625
53414,1315260.5
53415,311860.28125
53416,666810.5
53417,957214.625
53418,450664.46875
53419,661769.625
53420,2349777.75
53421,593319.0625
53422,398253.90625
53423,878829.375
53424,1592121.0
53425,297930.40625
53426,273168.8125
53427,1296332.125
53428,1115420.25
53429,376805.09375
53430,1552890.5
53431,662844.0625
53432,310195.9375
53433,1511027.0
53434,690085.375
53435,546351.9375
53436,629163.3125
53437,268399.71875
53438,586120.9375
53439,2076054.0
53440,496504.0
53441,958889.3125
53442,1229141.75
53443,844155.8125
53444,447737.71875
53445,692885.375
53446,2054257.875
53447,425457.53125
53448,412989.78125
53449,1031734.6875
53450,1200349.375
53451,393613.34375
53452,572470.3125
53453,1408124.5
53454,756886.1875
53455,250175.359375
53456,660972.375
53457,211599.609375
53458,469902.21875
53459,691832.875
53460,322982.78125
53461,704362.125
53462,863140.75
53463,679896.0
53464,393724.46875
53465,571946.4375
53466,516559.28125
53467,784528.9375
53468,1432841.25
53469,632447.9375
53470,474816.40625
53471,213221.796875
53472,325223.96875
53473,307483.90625
53474,621075.9375
53475,515413.25
53476,474827.28125
53477,605574.25
53478,560615.0
53479,882928.9375
53480,741419.0
53481,1141890.125
53482,754473.4375
53483,520750.71875
53484,1243904.5
53485,943879.9375
53486,1082211.25
53487,1087575.75
53488,236159.125
53489,422200.90625
53490,657883.375
53491,2101970.75
53492,439948.6875
53493,132896.640625
53494,790663.25
53495,698039.4375
53496,635828.0
53497,212127.171875
53498,872431.125
53499,742050.625
53500,1296332.125
53501,460744.03125
53502,440653.28125
53503,774609.1875
53504,360604.8125
53505,329716.9375
53506,640445.25
53507,654971.75
53508,1018130.75
53509,227597.671875
53510,934163.6875
53511,526999.25
53512,513717.28125
53513,1226302.375
53514,862987.625
53515,339120.1875
53516,834112.6875
53517,566150.5625
53518,1379720.0
53519,1199977.375
53520,771223.6875
53521,1437459.125
53522,507160.25
53523,454275.75
53524,560529.4375
53525,960725.5
53526,433764.5
53527,362773.75
53528,479026.25
53529,370504.65625
53530,700678.625
53531,1296332.125
53532,680798.5
